id,nome,disponibilidade,performance,qualidade,oee,taxa_producao,capacidade_producao,eficiencia_linha,produtividade_mao_obra,data_registro
16922,Equipamento Solda por Refusao,0.87,0.81,0.98,0.89,90.1,115.33,0.84,0.75,2016-12-06 01:00:00
16923,Calibrador Robos,0.95,0.83,0.91,0.88,83.33,88.56,0.93,0.78,2016-12-06 02:00:00
16924,Equipamento Solda por Refusao,0.94,0.86,0.99,0.85,83.39,100.09,0.8,0.89,2016-12-06 03:00:00
16925,Testador Circuito SMT,0.89,0.84,0.92,0.75,80.33,106.7,0.94,0.77,2016-12-06 04:00:00
16926,Scanner AOI,0.85,0.81,0.96,0.77,86.26,102.21,0.91,0.75,2016-12-06 05:00:00
16927,Testador Circuito SMT,0.82,0.88,0.99,0.79,84.33,82.72,0.86,0.79,2016-12-06 06:00:00
16928,Scanner AOI,0.88,0.86,0.97,0.81,99.24,97.54,0.9,0.71,2016-12-06 07:00:00
16929,Inspetor Visual Otico,0.94,0.8,0.92,0.77,86.1,103.56,0.93,0.83,2016-12-06 08:00:00
16930,Equipamento Solda por Refusao,0.94,0.91,0.92,0.76,79.69,104.27,0.82,0.83,2016-12-06 09:00:00
16931,Equipamento Solda por Refusao,0.88,0.84,0.96,0.85,84.06,113.19,0.84,0.87,2016-12-06 10:00:00
16932,Scanner AOI,0.83,0.86,0.95,0.87,79.22,109.84,0.84,0.75,2016-12-06 11:00:00
16933,Scanner AOI,0.86,0.86,0.96,0.76,85.5,108.55,0.88,0.79,2016-12-06 12:00:00
16934,Calibrador Robos,0.85,0.8,0.98,0.81,96.14,104.49,0.92,0.73,2016-12-06 13:00:00
16935,Scanner AOI,0.88,0.76,0.96,0.79,97.3,113.92,0.86,0.87,2016-12-06 14:00:00
16936,Testador Circuito SMT,0.9,0.79,0.97,0.77,73.0,94.15,0.8,0.89,2016-12-06 15:00:00
16937,Testador Circuito SMT,0.87,0.87,0.91,0.82,88.88,112.66,0.91,0.72,2016-12-06 16:00:00
16938,Equipamento Solda por Refusao,0.92,0.89,0.97,0.77,77.53,98.17,0.91,0.83,2016-12-06 17:00:00
16939,Scanner AOI,0.92,0.76,0.93,0.86,77.2,117.86,0.94,0.73,2016-12-06 18:00:00
16940,Testador Circuito SMT,0.81,0.82,0.91,0.77,85.01,111.5,0.89,0.75,2016-12-06 19:00:00
16941,Equipamento Solda por Refusao,0.86,0.89,0.9,0.83,79.4,111.11,0.82,0.87,2016-12-06 20:00:00
16942,Testador Circuito SMT,0.85,0.89,0.92,0.9,77.12,100.29,0.9,0.79,2016-12-06 21:00:00
16943,Testador Circuito SMT,0.86,0.83,0.97,0.88,89.08,108.35,0.92,0.87,2016-12-06 22:00:00
16944,Equipamento Solda por Refusao,0.86,0.77,0.96,0.88,99.31,89.07,0.94,0.88,2016-12-06 23:00:00
16945,Medidor Corrente,0.89,0.82,0.95,0.82,99.96,93.59,0.92,0.85,2016-12-07 00:00:00
16946,Inspetor Visual Otico,0.81,0.91,0.93,0.81,81.86,98.18,0.83,0.76,2016-12-07 01:00:00
16947,Scanner AOI,0.8,0.86,0.93,0.86,90.29,90.38,0.9,0.78,2016-12-07 02:00:00
16948,Equipamento Solda por Onda,0.92,0.8,0.98,0.78,88.79,95.2,0.91,0.85,2016-12-07 03:00:00
16949,Scanner AOI,0.88,0.89,0.97,0.79,85.34,106.89,0.82,0.82,2016-12-07 04:00:00
16950,Testador Circuito SMT,0.92,0.81,0.95,0.85,73.99,103.12,0.89,0.89,2016-12-07 05:00:00
16951,Equipamento Solda por Onda,0.9,0.9,0.98,0.78,95.54,86.38,0.88,0.77,2016-12-07 06:00:00
16952,Equipamento Solda por Onda,0.88,0.75,0.92,0.82,88.29,92.94,0.83,0.86,2016-12-07 07:00:00
16953,Equipamento Solda por Onda,0.93,0.77,0.95,0.88,94.86,85.5,0.91,0.75,2016-12-07 08:00:00
16954,Medidor Corrente,0.81,0.82,0.97,0.76,71.15,98.39,0.88,0.72,2016-12-07 09:00:00
16955,Equipamento Solda por Refusao,0.84,0.87,0.91,0.8,94.44,112.52,0.89,0.83,2016-12-07 10:00:00
16956,Equipamento Solda por Onda,0.94,0.87,0.99,0.76,89.9,102.46,0.81,0.77,2016-12-07 11:00:00
16957,Equipamento Solda por Refusao,0.89,0.83,0.95,0.86,74.11,97.86,0.85,0.71,2016-12-07 12:00:00
16958,Equipamento Solda por Onda,0.88,0.92,0.94,0.8,71.7,96.27,0.93,0.84,2016-12-07 13:00:00
16959,Equipamento Solda por Refusao,0.85,0.88,0.97,0.79,97.37,93.29,0.85,0.87,2016-12-07 14:00:00
16960,Testador Circuito SMT,0.87,0.76,0.98,0.8,72.27,98.77,0.89,0.83,2016-12-07 15:00:00
16961,Scanner AOI,0.8,0.83,0.93,0.82,79.3,83.58,0.93,0.71,2016-12-07 16:00:00
16962,Medidor Corrente,0.91,0.83,0.95,0.79,80.21,97.38,0.88,0.72,2016-12-07 17:00:00
16963,Testador Circuito SMT,0.83,0.87,0.92,0.89,75.69,115.02,0.9,0.85,2016-12-07 18:00:00
16964,Medidor Corrente,0.86,0.92,0.92,0.76,98.02,93.7,0.9,0.87,2016-12-07 19:00:00
16965,Equipamento Solda por Refusao,0.83,0.84,0.92,0.88,70.42,111.41,0.86,0.75,2016-12-07 20:00:00
16966,Testador Circuito SMT,0.85,0.8,0.91,0.83,72.62,103.49,0.93,0.76,2016-12-07 21:00:00
16967,Inspetor Visual Otico,0.87,0.81,0.95,0.75,99.83,80.68,0.87,0.89,2016-12-07 22:00:00
16968,Testador Circuito SMT,0.82,0.78,0.94,0.78,90.24,117.76,0.89,0.74,2016-12-07 23:00:00
16969,Medidor Corrente,0.88,0.9,0.93,0.83,72.8,119.8,0.8,0.84,2016-12-08 00:00:00
16970,Calibrador Robos,0.84,0.86,0.91,0.83,72.68,106.85,0.87,0.73,2016-12-08 01:00:00
16971,Testador Circuito SMT,0.84,0.82,0.93,0.76,90.85,106.53,0.88,0.72,2016-12-08 02:00:00
16972,Testador Circuito SMT,0.88,0.8,0.98,0.9,98.83,85.54,0.82,0.81,2016-12-08 03:00:00
16973,Testador Circuito SMT,0.8,0.82,0.99,0.86,96.81,98.48,0.93,0.83,2016-12-08 04:00:00
16974,Scanner AOI,0.94,0.92,0.97,0.85,97.25,115.67,0.84,0.78,2016-12-08 05:00:00
16975,Equipamento Solda por Refusao,0.83,0.9,0.93,0.76,70.79,105.7,0.91,0.85,2016-12-08 06:00:00
16976,Medidor Corrente,0.94,0.84,0.94,0.88,82.47,93.79,0.91,0.83,2016-12-08 07:00:00
16977,Testador Circuito SMT,0.87,0.85,0.94,0.85,75.06,111.23,0.8,0.73,2016-12-08 08:00:00
16978,Inspetor Visual Otico,0.91,0.87,0.9,0.86,79.85,110.8,0.85,0.88,2016-12-08 09:00:00
16979,Inspetor Visual Otico,0.93,0.92,0.92,0.88,72.42,96.96,0.88,0.71,2016-12-08 10:00:00
16980,Scanner AOI,0.82,0.89,0.91,0.79,86.12,96.21,0.84,0.78,2016-12-08 11:00:00
16981,Inspetor Visual Otico,0.85,0.88,0.92,0.83,75.3,107.15,0.93,0.86,2016-12-08 12:00:00
16982,Calibrador Robos,0.81,0.77,0.93,0.85,74.57,95.15,0.84,0.88,2016-12-08 13:00:00
16983,Scanner AOI,0.89,0.91,0.93,0.82,78.08,110.88,0.8,0.75,2016-12-08 14:00:00
16984,Inspetor Visual Otico,0.84,0.92,0.93,0.83,72.04,113.98,0.93,0.74,2016-12-08 15:00:00
16985,Calibrador Robos,0.89,0.82,0.98,0.8,94.34,83.69,0.89,0.79,2016-12-08 16:00:00
16986,Testador Circuito SMT,0.87,0.88,0.91,0.82,70.15,100.2,0.84,0.74,2016-12-08 17:00:00
16987,Inspetor Visual Otico,0.85,0.86,0.9,0.89,75.41,111.55,0.81,0.81,2016-12-08 18:00:00
16988,Calibrador Robos,0.91,0.8,0.95,0.8,92.34,95.25,0.94,0.82,2016-12-08 19:00:00
16989,Inspetor Visual Otico,0.91,0.82,0.97,0.8,88.85,94.86,0.82,0.74,2016-12-08 20:00:00
16990,Equipamento Solda por Onda,0.91,0.9,0.92,0.87,99.67,84.1,0.83,0.83,2016-12-08 21:00:00
16991,Equipamento Solda por Onda,0.91,0.81,0.94,0.86,89.99,82.38,0.81,0.83,2016-12-08 22:00:00
16992,Calibrador Robos,0.84,0.78,0.98,0.84,96.22,114.46,0.85,0.86,2016-12-08 23:00:00
16993,Testador Circuito SMT,0.92,0.85,0.95,0.81,87.37,91.32,0.82,0.86,2016-12-09 00:00:00
16994,Calibrador Robos,0.93,0.78,0.9,0.84,96.48,108.61,0.93,0.79,2016-12-09 01:00:00
16995,Equipamento Solda por Refusao,0.9,0.87,0.98,0.77,75.23,106.65,0.82,0.83,2016-12-09 02:00:00
16996,Equipamento Solda por Refusao,0.94,0.85,0.97,0.82,77.17,108.54,0.87,0.89,2016-12-09 03:00:00
16997,Testador Circuito SMT,0.93,0.85,0.92,0.78,94.18,119.27,0.92,0.88,2016-12-09 04:00:00
16998,Medidor Corrente,0.92,0.89,0.92,0.78,73.59,84.29,0.82,0.76,2016-12-09 05:00:00
16999,Scanner AOI,0.9,0.88,0.95,0.77,84.15,92.88,0.88,0.88,2016-12-09 06:00:00
17000,Calibrador Robos,0.92,0.76,0.98,0.87,89.89,88.44,0.86,0.74,2016-12-09 07:00:00
17001,Equipamento Solda por Onda,0.88,0.9,0.92,0.75,98.05,97.08,0.92,0.78,2016-12-09 08:00:00
17002,Equipamento Solda por Refusao,0.86,0.8,0.92,0.87,96.38,84.89,0.85,0.86,2016-12-09 09:00:00
17003,Scanner AOI,0.81,0.86,0.93,0.85,96.36,117.04,0.81,0.87,2016-12-09 10:00:00
17004,Testador Circuito SMT,0.9,0.79,0.96,0.9,97.24,105.06,0.9,0.84,2016-12-09 11:00:00
17005,Scanner AOI,0.8,0.76,0.96,0.87,90.75,100.77,0.89,0.79,2016-12-09 12:00:00
17006,Calibrador Robos,0.88,0.77,0.92,0.76,81.62,85.74,0.84,0.83,2016-12-09 13:00:00
17007,Medidor Corrente,0.81,0.87,0.97,0.77,99.99,82.36,0.94,0.88,2016-12-09 14:00:00
17008,Scanner AOI,0.88,0.81,0.92,0.83,76.92,93.06,0.83,0.88,2016-12-09 15:00:00
17009,Equipamento Solda por Onda,0.88,0.85,0.97,0.77,80.36,83.14,0.82,0.75,2016-12-09 16:00:00
17010,Medidor Corrente,0.91,0.8,0.91,0.82,72.98,84.62,0.8,0.85,2016-12-09 17:00:00
17011,Equipamento Solda por Onda,0.83,0.77,0.93,0.84,88.15,85.52,0.93,0.89,2016-12-09 18:00:00
17012,Calibrador Robos,0.92,0.8,0.94,0.9,71.36,96.88,0.89,0.71,2016-12-09 19:00:00
17013,Equipamento Solda por Refusao,0.89,0.79,0.92,0.9,85.18,113.91,0.91,0.84,2016-12-09 20:00:00
17014,Testador Circuito SMT,0.83,0.86,0.94,0.9,89.08,81.23,0.84,0.71,2016-12-09 21:00:00
17015,Calibrador Robos,0.83,0.77,0.95,0.81,96.52,81.37,0.92,0.83,2016-12-09 22:00:00
17016,Testador Circuito SMT,0.89,0.87,0.95,0.84,85.43,84.69,0.9,0.71,2016-12-09 23:00:00
17017,Medidor Corrente,0.91,0.85,0.91,0.76,84.2,89.94,0.86,0.76,2016-12-10 00:00:00
17018,Equipamento Solda por Onda,0.84,0.77,0.92,0.78,89.83,86.01,0.86,0.88,2016-12-10 01:00:00
17019,Testador Circuito SMT,0.93,0.88,0.93,0.81,86.97,115.25,0.87,0.84,2016-12-10 02:00:00
17020,Equipamento Solda por Onda,0.81,0.85,0.92,0.85,85.94,104.49,0.94,0.76,2016-12-10 03:00:00
17021,Testador Circuito SMT,0.94,0.89,0.94,0.75,78.27,119.86,0.81,0.71,2016-12-10 04:00:00
17022,Medidor Corrente,0.88,0.91,0.94,0.9,82.36,117.9,0.91,0.82,2016-12-10 05:00:00
17023,Inspetor Visual Otico,0.92,0.8,0.92,0.84,85.98,116.66,0.9,0.71,2016-12-10 06:00:00
17024,Medidor Corrente,0.9,0.85,0.94,0.83,84.36,115.84,0.89,0.7,2016-12-10 07:00:00
17025,Inspetor Visual Otico,0.88,0.86,0.99,0.84,78.3,81.02,0.86,0.8,2016-12-10 08:00:00
17026,Testador Circuito SMT,0.84,0.8,0.97,0.75,82.94,98.34,0.91,0.86,2016-12-10 09:00:00
17027,Medidor Corrente,0.86,0.85,0.92,0.86,76.31,89.94,0.88,0.75,2016-12-10 10:00:00
17028,Testador Circuito SMT,0.91,0.84,0.96,0.85,84.06,109.16,0.85,0.76,2016-12-10 11:00:00
17029,Calibrador Robos,0.8,0.84,0.98,0.77,77.08,100.02,0.81,0.76,2016-12-10 12:00:00
17030,Calibrador Robos,0.9,0.77,0.92,0.79,97.89,117.39,0.95,0.71,2016-12-10 13:00:00
17031,Inspetor Visual Otico,0.85,0.77,0.95,0.79,99.36,87.01,0.86,0.82,2016-12-10 14:00:00
17032,Calibrador Robos,0.95,0.85,0.92,0.84,94.15,110.46,0.81,0.73,2016-12-10 15:00:00
17033,Calibrador Robos,0.81,0.85,0.93,0.89,84.22,80.55,0.91,0.73,2016-12-10 16:00:00
17034,Medidor Corrente,0.81,0.76,0.95,0.76,86.73,86.7,0.85,0.8,2016-12-10 17:00:00
17035,Testador Circuito SMT,0.85,0.77,0.92,0.85,91.42,105.95,0.82,0.8,2016-12-10 18:00:00
17036,Calibrador Robos,0.93,0.9,0.93,0.78,83.28,83.83,0.82,0.86,2016-12-10 19:00:00
17037,Equipamento Solda por Onda,0.88,0.8,0.93,0.87,83.37,95.4,0.91,0.84,2016-12-10 20:00:00
17038,Inspetor Visual Otico,0.88,0.92,0.97,0.86,96.48,81.92,0.86,0.82,2016-12-10 21:00:00
17039,Scanner AOI,0.86,0.76,0.94,0.86,75.64,94.68,0.84,0.8,2016-12-10 22:00:00
17040,Equipamento Solda por Onda,0.88,0.77,0.96,0.83,77.07,88.39,0.91,0.82,2016-12-10 23:00:00
17041,Medidor Corrente,0.83,0.75,0.97,0.79,86.23,99.47,0.95,0.8,2016-12-11 00:00:00
17042,Scanner AOI,0.88,0.77,0.92,0.84,79.6,116.07,0.92,0.85,2016-12-11 01:00:00
17043,Medidor Corrente,0.94,0.87,0.97,0.84,84.25,105.91,0.87,0.87,2016-12-11 02:00:00
17044,Equipamento Solda por Refusao,0.83,0.85,0.92,0.86,96.62,112.38,0.88,0.74,2016-12-11 03:00:00
17045,Equipamento Solda por Refusao,0.81,0.89,0.92,0.78,85.79,87.69,0.89,0.88,2016-12-11 04:00:00
17046,Calibrador Robos,0.83,0.87,0.91,0.77,73.9,84.14,0.89,0.75,2016-12-11 05:00:00
17047,Medidor Corrente,0.84,0.88,0.94,0.75,77.44,91.96,0.84,0.77,2016-12-11 06:00:00
17048,Inspetor Visual Otico,0.83,0.75,0.93,0.82,81.61,92.32,0.93,0.85,2016-12-11 07:00:00
17049,Equipamento Solda por Refusao,0.83,0.76,0.99,0.77,97.33,116.78,0.88,0.71,2016-12-11 08:00:00
17050,Testador Circuito SMT,0.93,0.92,0.93,0.81,73.28,93.65,0.85,0.76,2016-12-11 09:00:00
17051,Testador Circuito SMT,0.94,0.84,0.93,0.87,97.56,102.78,0.93,0.83,2016-12-11 10:00:00
17052,Equipamento Solda por Onda,0.87,0.82,0.93,0.85,90.69,117.32,0.91,0.83,2016-12-11 11:00:00
17053,Equipamento Solda por Onda,0.84,0.86,0.92,0.86,82.26,83.0,0.91,0.72,2016-12-11 12:00:00
17054,Scanner AOI,0.9,0.83,0.94,0.86,92.42,111.13,0.95,0.82,2016-12-11 13:00:00
17055,Inspetor Visual Otico,0.9,0.76,0.98,0.76,87.73,89.19,0.94,0.75,2016-12-11 14:00:00
17056,Medidor Corrente,0.8,0.87,0.91,0.81,78.51,116.3,0.85,0.76,2016-12-11 15:00:00
17057,Testador Circuito SMT,0.93,0.79,0.91,0.87,88.27,83.73,0.81,0.8,2016-12-11 16:00:00
17058,Scanner AOI,0.87,0.84,0.95,0.87,96.89,109.79,0.89,0.74,2016-12-11 17:00:00
17059,Testador Circuito SMT,0.87,0.82,0.91,0.81,79.28,115.58,0.88,0.87,2016-12-11 18:00:00
17060,Inspetor Visual Otico,0.82,0.89,0.92,0.83,83.5,90.78,0.92,0.7,2016-12-11 19:00:00
17061,Medidor Corrente,0.88,0.77,0.97,0.76,82.21,105.09,0.95,0.84,2016-12-11 20:00:00
17062,Testador Circuito SMT,0.93,0.8,0.97,0.84,93.45,93.04,0.91,0.74,2016-12-11 21:00:00
17063,Calibrador Robos,0.94,0.81,0.92,0.76,72.77,111.67,0.88,0.71,2016-12-11 22:00:00
17064,Equipamento Solda por Onda,0.9,0.86,0.96,0.82,84.54,109.71,0.88,0.84,2016-12-11 23:00:00
17065,Medidor Corrente,0.92,0.88,0.92,0.76,91.64,110.77,0.85,0.81,2016-12-12 00:00:00
17066,Equipamento Solda por Onda,0.84,0.83,0.98,0.79,90.95,91.77,0.89,0.77,2016-12-12 01:00:00
17067,Equipamento Solda por Onda,0.85,0.88,0.97,0.85,79.04,108.35,0.92,0.77,2016-12-12 02:00:00
17068,Calibrador Robos,0.84,0.92,0.98,0.89,77.84,107.5,0.89,0.89,2016-12-12 03:00:00
17069,Testador Circuito SMT,0.82,0.86,0.95,0.75,89.78,114.51,0.91,0.87,2016-12-12 04:00:00
17070,Testador Circuito SMT,0.81,0.91,0.98,0.77,86.0,105.06,0.93,0.89,2016-12-12 05:00:00
17071,Equipamento Solda por Refusao,0.94,0.85,0.93,0.89,77.03,113.87,0.94,0.89,2016-12-12 06:00:00
17072,Equipamento Solda por Refusao,0.85,0.81,0.95,0.9,88.41,101.19,0.85,0.88,2016-12-12 07:00:00
17073,Scanner AOI,0.91,0.89,0.97,0.89,88.5,116.24,0.89,0.87,2016-12-12 08:00:00
17074,Equipamento Solda por Refusao,0.84,0.91,0.98,0.76,95.63,84.68,0.91,0.74,2016-12-12 09:00:00
17075,Inspetor Visual Otico,0.88,0.89,0.92,0.79,76.94,115.57,0.91,0.73,2016-12-12 10:00:00
17076,Testador Circuito SMT,0.9,0.88,0.98,0.82,76.81,90.19,0.88,0.89,2016-12-12 11:00:00
17077,Testador Circuito SMT,0.88,0.84,0.91,0.77,77.75,102.85,0.9,0.89,2016-12-12 12:00:00
17078,Calibrador Robos,0.85,0.81,0.99,0.84,81.18,110.75,0.81,0.75,2016-12-12 13:00:00
17079,Equipamento Solda por Onda,0.89,0.79,0.94,0.9,72.94,89.41,0.82,0.88,2016-12-12 14:00:00
17080,Equipamento Solda por Onda,0.9,0.83,0.94,0.87,96.08,117.16,0.9,0.73,2016-12-12 15:00:00
17081,Calibrador Robos,0.9,0.76,0.95,0.85,95.35,118.43,0.95,0.81,2016-12-12 16:00:00
17082,Testador Circuito SMT,0.94,0.92,0.91,0.87,78.62,119.7,0.82,0.7,2016-12-12 17:00:00
17083,Inspetor Visual Otico,0.87,0.84,0.9,0.9,92.05,92.39,0.85,0.74,2016-12-12 18:00:00
17084,Medidor Corrente,0.82,0.92,0.9,0.81,95.63,88.64,0.94,0.79,2016-12-12 19:00:00
17085,Medidor Corrente,0.86,0.76,0.94,0.78,84.45,89.15,0.84,0.79,2016-12-12 20:00:00
17086,Testador Circuito SMT,0.83,0.86,0.98,0.84,83.88,88.44,0.8,0.82,2016-12-12 21:00:00
17087,Inspetor Visual Otico,0.89,0.79,0.99,0.83,99.2,85.76,0.89,0.75,2016-12-12 22:00:00
17088,Equipamento Solda por Refusao,0.89,0.77,0.94,0.83,84.85,95.91,0.89,0.89,2016-12-12 23:00:00
17089,Calibrador Robos,0.85,0.76,0.97,0.81,89.74,101.1,0.89,0.88,2016-12-13 00:00:00
17090,Scanner AOI,0.83,0.8,0.93,0.8,76.53,105.08,0.91,0.7,2016-12-13 01:00:00
17091,Inspetor Visual Otico,0.88,0.88,0.98,0.85,77.13,114.17,0.9,0.76,2016-12-13 02:00:00
17092,Inspetor Visual Otico,0.84,0.76,0.92,0.8,81.5,111.33,0.9,0.72,2016-12-13 03:00:00
17093,Equipamento Solda por Onda,0.88,0.9,0.93,0.89,84.32,84.92,0.92,0.8,2016-12-13 04:00:00
17094,Medidor Corrente,0.82,0.82,0.92,0.75,89.15,116.26,0.93,0.87,2016-12-13 05:00:00
17095,Scanner AOI,0.87,0.76,0.94,0.89,97.46,114.29,0.83,0.73,2016-12-13 06:00:00
17096,Inspetor Visual Otico,0.91,0.86,0.96,0.82,95.7,91.82,0.89,0.82,2016-12-13 07:00:00
17097,Equipamento Solda por Refusao,0.81,0.76,0.94,0.85,84.23,111.96,0.8,0.76,2016-12-13 08:00:00
17098,Testador Circuito SMT,0.92,0.85,0.99,0.9,78.51,103.59,0.9,0.82,2016-12-13 09:00:00
17099,Equipamento Solda por Refusao,0.86,0.92,0.95,0.89,72.13,93.49,0.89,0.79,2016-12-13 10:00:00
17100,Calibrador Robos,0.8,0.89,0.95,0.89,86.0,104.27,0.81,0.86,2016-12-13 11:00:00
17101,Calibrador Robos,0.93,0.85,0.94,0.87,79.05,108.1,0.86,0.72,2016-12-13 12:00:00
17102,Inspetor Visual Otico,0.95,0.76,0.97,0.78,87.33,111.83,0.82,0.88,2016-12-13 13:00:00
17103,Testador Circuito SMT,0.88,0.78,0.92,0.81,80.78,112.96,0.94,0.87,2016-12-13 14:00:00
17104,Equipamento Solda por Onda,0.8,0.87,0.91,0.88,95.34,93.1,0.87,0.8,2016-12-13 15:00:00
17105,Medidor Corrente,0.86,0.88,0.96,0.84,79.41,113.16,0.82,0.83,2016-12-13 16:00:00
17106,Medidor Corrente,0.83,0.85,0.91,0.88,83.67,107.97,0.93,0.87,2016-12-13 17:00:00
17107,Inspetor Visual Otico,0.85,0.81,0.91,0.85,74.37,98.91,0.86,0.86,2016-12-13 18:00:00
17108,Equipamento Solda por Refusao,0.8,0.86,0.91,0.8,78.23,91.39,0.87,0.87,2016-12-13 19:00:00
17109,Inspetor Visual Otico,0.89,0.8,0.92,0.84,73.27,99.08,0.88,0.86,2016-12-13 20:00:00
17110,Testador Circuito SMT,0.85,0.83,0.96,0.8,99.16,102.22,0.9,0.9,2016-12-13 21:00:00
17111,Equipamento Solda por Onda,0.94,0.85,0.93,0.86,75.89,102.3,0.83,0.8,2016-12-13 22:00:00
17112,Testador Circuito SMT,0.9,0.8,0.91,0.84,95.22,105.73,0.92,0.89,2016-12-13 23:00:00
17113,Medidor Corrente,0.8,0.9,0.97,0.8,80.47,93.91,0.86,0.77,2016-12-14 00:00:00
17114,Calibrador Robos,0.8,0.87,0.94,0.87,85.76,86.83,0.87,0.76,2016-12-14 01:00:00
17115,Calibrador Robos,0.95,0.79,0.96,0.9,70.07,109.57,0.86,0.7,2016-12-14 02:00:00
17116,Inspetor Visual Otico,0.89,0.86,0.99,0.85,99.78,99.34,0.88,0.86,2016-12-14 03:00:00
17117,Scanner AOI,0.93,0.81,0.93,0.79,86.03,102.84,0.94,0.72,2016-12-14 04:00:00
17118,Calibrador Robos,0.88,0.91,0.97,0.81,86.04,85.74,0.92,0.75,2016-12-14 05:00:00
17119,Scanner AOI,0.93,0.87,0.9,0.88,78.66,98.62,0.88,0.89,2016-12-14 06:00:00
17120,Medidor Corrente,0.92,0.84,0.94,0.75,71.24,116.63,0.82,0.8,2016-12-14 07:00:00
17121,Inspetor Visual Otico,0.81,0.86,0.91,0.87,75.45,83.85,0.93,0.83,2016-12-14 08:00:00
17122,Scanner AOI,0.85,0.85,0.99,0.8,88.94,103.48,0.84,0.81,2016-12-14 09:00:00
17123,Scanner AOI,0.86,0.85,0.96,0.9,92.87,86.4,0.81,0.82,2016-12-14 10:00:00
17124,Medidor Corrente,0.89,0.87,0.98,0.8,84.58,104.2,0.9,0.74,2016-12-14 11:00:00
17125,Inspetor Visual Otico,0.87,0.9,0.99,0.77,86.48,98.4,0.93,0.79,2016-12-14 12:00:00
17126,Inspetor Visual Otico,0.82,0.89,0.97,0.9,82.58,94.03,0.86,0.85,2016-12-14 13:00:00
17127,Equipamento Solda por Refusao,0.88,0.78,0.94,0.88,77.74,80.14,0.83,0.78,2016-12-14 14:00:00
17128,Equipamento Solda por Refusao,0.84,0.91,0.93,0.82,82.53,113.72,0.93,0.72,2016-12-14 15:00:00
17129,Testador Circuito SMT,0.89,0.92,0.93,0.84,80.54,106.0,0.92,0.7,2016-12-14 16:00:00
17130,Inspetor Visual Otico,0.91,0.78,0.98,0.83,74.17,83.0,0.93,0.86,2016-12-14 17:00:00
17131,Scanner AOI,0.84,0.9,0.94,0.76,85.62,103.69,0.87,0.83,2016-12-14 18:00:00
17132,Testador Circuito SMT,0.92,0.84,0.98,0.9,92.25,113.01,0.91,0.77,2016-12-14 19:00:00
17133,Equipamento Solda por Onda,0.9,0.83,0.92,0.83,78.82,113.12,0.82,0.7,2016-12-14 20:00:00
17134,Inspetor Visual Otico,0.94,0.76,0.91,0.77,80.48,83.58,0.92,0.8,2016-12-14 21:00:00
17135,Calibrador Robos,0.9,0.78,0.91,0.86,91.26,101.21,0.82,0.73,2016-12-14 22:00:00
17136,Testador Circuito SMT,0.89,0.78,0.94,0.82,83.8,86.73,0.8,0.8,2016-12-14 23:00:00
17137,Medidor Corrente,0.82,0.83,0.99,0.87,97.61,117.68,0.82,0.84,2016-12-15 00:00:00
17138,Calibrador Robos,0.87,0.9,0.96,0.77,92.45,96.08,0.91,0.87,2016-12-15 01:00:00
17139,Equipamento Solda por Refusao,0.89,0.77,0.96,0.86,94.23,84.85,0.89,0.75,2016-12-15 02:00:00
17140,Equipamento Solda por Onda,0.8,0.79,0.9,0.76,99.73,101.82,0.85,0.82,2016-12-15 03:00:00
17141,Medidor Corrente,0.89,0.78,0.97,0.87,99.45,96.59,0.89,0.76,2016-12-15 04:00:00
17142,Scanner AOI,0.84,0.9,0.9,0.82,80.14,116.37,0.82,0.82,2016-12-15 05:00:00
17143,Medidor Corrente,0.82,0.91,0.95,0.88,93.78,109.83,0.9,0.86,2016-12-15 06:00:00
17144,Equipamento Solda por Onda,0.89,0.91,0.91,0.9,98.74,118.94,0.93,0.9,2016-12-15 07:00:00
17145,Calibrador Robos,0.84,0.91,0.92,0.79,74.19,83.21,0.93,0.88,2016-12-15 08:00:00
17146,Equipamento Solda por Onda,0.89,0.85,0.96,0.89,94.29,98.86,0.8,0.77,2016-12-15 09:00:00
17147,Inspetor Visual Otico,0.88,0.83,0.97,0.86,75.92,91.13,0.9,0.85,2016-12-15 10:00:00
17148,Testador Circuito SMT,0.84,0.79,0.98,0.78,87.32,110.81,0.91,0.78,2016-12-15 11:00:00
17149,Testador Circuito SMT,0.88,0.88,0.94,0.76,79.92,83.5,0.84,0.74,2016-12-15 12:00:00
17150,Equipamento Solda por Onda,0.84,0.84,0.92,0.89,96.5,107.46,0.8,0.82,2016-12-15 13:00:00
17151,Calibrador Robos,0.86,0.91,0.94,0.77,89.57,96.34,0.82,0.84,2016-12-15 14:00:00
17152,Inspetor Visual Otico,0.9,0.9,0.91,0.78,70.03,107.43,0.85,0.85,2016-12-15 15:00:00
17153,Equipamento Solda por Onda,0.83,0.8,0.92,0.89,85.51,106.49,0.85,0.88,2016-12-15 16:00:00
17154,Inspetor Visual Otico,0.86,0.84,0.99,0.84,87.69,115.41,0.85,0.71,2016-12-15 17:00:00
17155,Equipamento Solda por Refusao,0.91,0.8,0.92,0.83,78.43,93.62,0.88,0.79,2016-12-15 18:00:00
17156,Medidor Corrente,0.84,0.8,0.96,0.76,83.08,80.18,0.81,0.86,2016-12-15 19:00:00
17157,Equipamento Solda por Refusao,0.91,0.8,0.98,0.8,86.57,94.91,0.88,0.85,2016-12-15 20:00:00
