id,nome,disponibilidade,performance,qualidade,oee,taxa_producao,capacidade_producao,eficiencia_linha,produtividade_mao_obra,data_registro
32691,Calibrador Robos,0.85,0.91,0.97,0.85,76.16,93.64,0.9,0.71,2020-09-24 02:00:00
32692,Medidor Corrente,0.93,0.86,0.94,0.77,99.15,106.95,0.87,0.88,2020-09-24 03:00:00
32693,Calibrador Robos,0.87,0.77,0.97,0.82,98.85,115.75,0.86,0.8,2020-09-24 04:00:00
32694,Equipamento Solda por Refusao,0.88,0.81,0.91,0.82,99.51,93.96,0.92,0.87,2020-09-24 05:00:00
32695,Equipamento Solda por Refusao,0.84,0.77,0.91,0.77,83.67,82.78,0.88,0.74,2020-09-24 06:00:00
32696,Equipamento Solda por Onda,0.8,0.82,0.98,0.84,77.92,116.04,0.85,0.86,2020-09-24 07:00:00
32697,Equipamento Solda por Onda,0.9,0.92,0.97,0.79,97.68,91.78,0.82,0.75,2020-09-24 08:00:00
32698,Equipamento Solda por Refusao,0.86,0.84,0.99,0.88,87.94,82.57,0.94,0.89,2020-09-24 09:00:00
32699,Equipamento Solda por Refusao,0.84,0.77,0.94,0.82,83.44,111.3,0.9,0.76,2020-09-24 10:00:00
32700,Scanner AOI,0.8,0.83,0.95,0.81,87.24,101.98,0.86,0.71,2020-09-24 11:00:00
32701,Inspetor Visual Otico,0.9,0.82,0.92,0.79,89.38,98.43,0.83,0.73,2020-09-24 12:00:00
32702,Equipamento Solda por Onda,0.8,0.87,0.96,0.78,76.48,91.16,0.81,0.74,2020-09-24 13:00:00
32703,Equipamento Solda por Refusao,0.86,0.78,0.99,0.81,71.99,84.76,0.83,0.74,2020-09-24 14:00:00
32704,Testador Circuito SMT,0.83,0.86,0.91,0.84,76.5,113.24,0.94,0.78,2020-09-24 15:00:00
32705,Equipamento Solda por Onda,0.92,0.8,0.96,0.83,96.52,113.63,0.93,0.76,2020-09-24 16:00:00
32706,Equipamento Solda por Onda,0.91,0.87,0.91,0.83,93.36,95.6,0.82,0.78,2020-09-24 17:00:00
32707,Calibrador Robos,0.82,0.78,0.92,0.81,79.64,105.8,0.93,0.83,2020-09-24 18:00:00
32708,Testador Circuito SMT,0.93,0.75,0.98,0.88,80.51,117.19,0.87,0.77,2020-09-24 19:00:00
32709,Equipamento Solda por Onda,0.92,0.82,0.96,0.81,74.63,103.05,0.81,0.87,2020-09-24 20:00:00
32710,Calibrador Robos,0.88,0.76,0.92,0.86,91.01,91.9,0.81,0.79,2020-09-24 21:00:00
32711,Testador Circuito SMT,0.83,0.78,0.98,0.78,83.89,87.44,0.86,0.74,2020-09-24 22:00:00
32712,Inspetor Visual Otico,0.88,0.85,0.93,0.75,97.23,84.98,0.89,0.84,2020-09-24 23:00:00
32713,Calibrador Robos,0.93,0.81,0.95,0.77,88.11,113.55,0.81,0.73,2020-09-25 00:00:00
32714,Inspetor Visual Otico,0.86,0.92,0.95,0.88,79.03,93.05,0.89,0.76,2020-09-25 01:00:00
32715,Calibrador Robos,0.84,0.85,0.92,0.82,90.09,90.33,0.82,0.71,2020-09-25 02:00:00
32716,Scanner AOI,0.92,0.81,0.99,0.79,89.99,108.73,0.93,0.88,2020-09-25 03:00:00
32717,Medidor Corrente,0.89,0.77,0.93,0.79,96.93,93.46,0.82,0.78,2020-09-25 04:00:00
32718,Equipamento Solda por Onda,0.86,0.82,0.93,0.76,99.1,98.15,0.85,0.75,2020-09-25 05:00:00
32719,Calibrador Robos,0.92,0.87,0.93,0.88,88.67,91.59,0.88,0.85,2020-09-25 06:00:00
32720,Testador Circuito SMT,0.9,0.88,0.99,0.82,89.49,106.94,0.85,0.76,2020-09-25 07:00:00
32721,Scanner AOI,0.92,0.76,0.9,0.89,77.54,87.74,0.92,0.74,2020-09-25 08:00:00
32722,Equipamento Solda por Refusao,0.94,0.86,0.95,0.78,89.56,84.71,0.8,0.73,2020-09-25 09:00:00
32723,Equipamento Solda por Refusao,0.84,0.86,0.98,0.76,98.58,112.46,0.85,0.88,2020-09-25 10:00:00
32724,Scanner AOI,0.85,0.85,0.91,0.85,78.04,92.7,0.81,0.75,2020-09-25 11:00:00
32725,Calibrador Robos,0.84,0.83,0.98,0.88,91.72,98.13,0.86,0.82,2020-09-25 12:00:00
32726,Scanner AOI,0.9,0.84,0.99,0.83,71.13,112.03,0.8,0.73,2020-09-25 13:00:00
32727,Calibrador Robos,0.9,0.79,0.92,0.82,82.81,110.82,0.93,0.77,2020-09-25 14:00:00
32728,Inspetor Visual Otico,0.83,0.77,0.92,0.78,79.63,112.33,0.91,0.74,2020-09-25 15:00:00
32729,Equipamento Solda por Onda,0.95,0.84,0.98,0.87,76.09,92.59,0.88,0.87,2020-09-25 16:00:00
32730,Equipamento Solda por Onda,0.83,0.84,0.93,0.86,76.9,91.76,0.89,0.88,2020-09-25 17:00:00
32731,Equipamento Solda por Refusao,0.89,0.88,0.92,0.84,70.48,99.59,0.89,0.77,2020-09-25 18:00:00
32732,Equipamento Solda por Onda,0.85,0.87,0.95,0.75,99.79,89.0,0.83,0.73,2020-09-25 19:00:00
32733,Scanner AOI,0.94,0.87,0.91,0.89,70.17,103.59,0.86,0.85,2020-09-25 20:00:00
32734,Equipamento Solda por Onda,0.91,0.91,0.92,0.77,73.77,104.02,0.95,0.72,2020-09-25 21:00:00
32735,Testador Circuito SMT,0.93,0.8,0.98,0.82,71.5,89.3,0.85,0.87,2020-09-25 22:00:00
32736,Medidor Corrente,0.9,0.85,0.98,0.9,85.04,105.65,0.93,0.79,2020-09-25 23:00:00
32737,Inspetor Visual Otico,0.81,0.89,0.93,0.84,75.52,119.0,0.81,0.84,2020-09-26 00:00:00
32738,Equipamento Solda por Refusao,0.84,0.81,0.91,0.88,82.9,92.04,0.82,0.79,2020-09-26 01:00:00
32739,Inspetor Visual Otico,0.86,0.8,0.9,0.84,86.4,96.33,0.88,0.74,2020-09-26 02:00:00
32740,Testador Circuito SMT,0.9,0.86,0.93,0.82,93.4,81.05,0.89,0.87,2020-09-26 03:00:00
32741,Equipamento Solda por Refusao,0.92,0.78,0.97,0.86,75.83,105.0,0.91,0.83,2020-09-26 04:00:00
32742,Medidor Corrente,0.83,0.82,0.99,0.87,85.0,88.58,0.89,0.73,2020-09-26 05:00:00
32743,Inspetor Visual Otico,0.94,0.87,0.92,0.78,85.46,83.88,0.85,0.77,2020-09-26 06:00:00
32744,Scanner AOI,0.91,0.79,0.97,0.88,92.57,102.8,0.84,0.71,2020-09-26 07:00:00
32745,Medidor Corrente,0.95,0.76,0.9,0.83,83.1,95.14,0.89,0.82,2020-09-26 08:00:00
32746,Inspetor Visual Otico,0.83,0.82,0.97,0.89,70.38,86.31,0.84,0.73,2020-09-26 09:00:00
32747,Scanner AOI,0.88,0.81,0.92,0.82,92.66,83.96,0.92,0.83,2020-09-26 10:00:00
32748,Equipamento Solda por Refusao,0.92,0.89,0.96,0.81,90.4,81.63,0.92,0.75,2020-09-26 11:00:00
32749,Equipamento Solda por Onda,0.83,0.84,0.92,0.84,98.71,80.41,0.92,0.76,2020-09-26 12:00:00
32750,Medidor Corrente,0.89,0.82,0.96,0.88,92.71,107.99,0.81,0.72,2020-09-26 13:00:00
32751,Scanner AOI,0.82,0.82,0.94,0.83,96.55,80.44,0.81,0.74,2020-09-26 14:00:00
32752,Inspetor Visual Otico,0.87,0.8,0.95,0.77,89.15,88.99,0.9,0.72,2020-09-26 15:00:00
32753,Calibrador Robos,0.93,0.88,0.95,0.83,94.99,113.37,0.82,0.89,2020-09-26 16:00:00
32754,Equipamento Solda por Refusao,0.9,0.86,0.99,0.87,96.77,92.28,0.91,0.84,2020-09-26 17:00:00
32755,Equipamento Solda por Refusao,0.92,0.87,0.98,0.77,90.96,112.7,0.92,0.82,2020-09-26 18:00:00
32756,Medidor Corrente,0.93,0.83,0.91,0.86,71.59,116.44,0.82,0.85,2020-09-26 19:00:00
32757,Calibrador Robos,0.94,0.77,0.96,0.88,92.32,89.95,0.94,0.8,2020-09-26 20:00:00
32758,Testador Circuito SMT,0.82,0.85,0.95,0.87,78.16,95.44,0.84,0.81,2020-09-26 21:00:00
32759,Inspetor Visual Otico,0.93,0.78,0.95,0.75,76.92,81.59,0.89,0.78,2020-09-26 22:00:00
32760,Equipamento Solda por Refusao,0.8,0.92,0.98,0.84,89.38,113.46,0.89,0.76,2020-09-26 23:00:00
32761,Equipamento Solda por Onda,0.86,0.9,0.94,0.9,80.18,91.62,0.83,0.83,2020-09-27 00:00:00
32762,Scanner AOI,0.91,0.85,0.96,0.81,92.73,112.08,0.83,0.89,2020-09-27 01:00:00
32763,Inspetor Visual Otico,0.88,0.84,0.97,0.89,99.11,93.17,0.85,0.87,2020-09-27 02:00:00
32764,Scanner AOI,0.84,0.85,0.97,0.82,97.25,107.27,0.88,0.72,2020-09-27 03:00:00
32765,Inspetor Visual Otico,0.94,0.8,0.9,0.83,75.28,81.22,0.92,0.88,2020-09-27 04:00:00
32766,Equipamento Solda por Refusao,0.85,0.91,0.93,0.78,96.6,100.15,0.94,0.87,2020-09-27 05:00:00
32767,Scanner AOI,0.86,0.78,0.98,0.79,79.04,89.64,0.84,0.89,2020-09-27 06:00:00
32768,Scanner AOI,0.94,0.8,0.97,0.88,77.68,110.29,0.84,0.78,2020-09-27 07:00:00
32769,Scanner AOI,0.83,0.87,0.95,0.88,91.54,98.0,0.86,0.75,2020-09-27 08:00:00
32770,Testador Circuito SMT,0.82,0.86,0.91,0.89,97.01,90.94,0.9,0.75,2020-09-27 09:00:00
32771,Medidor Corrente,0.85,0.82,0.93,0.84,98.27,103.77,0.86,0.87,2020-09-27 10:00:00
32772,Testador Circuito SMT,0.91,0.87,0.95,0.8,89.54,93.04,0.86,0.78,2020-09-27 11:00:00
32773,Inspetor Visual Otico,0.85,0.82,0.91,0.86,94.42,93.93,0.92,0.84,2020-09-27 12:00:00
32774,Calibrador Robos,0.84,0.81,0.98,0.84,87.13,82.44,0.86,0.74,2020-09-27 13:00:00
32775,Scanner AOI,0.92,0.82,0.93,0.89,76.09,118.01,0.93,0.77,2020-09-27 14:00:00
32776,Medidor Corrente,0.91,0.76,0.91,0.83,72.4,106.1,0.81,0.87,2020-09-27 15:00:00
32777,Equipamento Solda por Onda,0.87,0.78,0.97,0.83,84.78,97.58,0.82,0.74,2020-09-27 16:00:00
32778,Scanner AOI,0.84,0.79,0.93,0.75,74.42,89.47,0.91,0.74,2020-09-27 17:00:00
32779,Testador Circuito SMT,0.91,0.79,0.94,0.82,99.1,110.46,0.92,0.9,2020-09-27 18:00:00
32780,Inspetor Visual Otico,0.83,0.78,0.99,0.88,90.83,117.3,0.89,0.85,2020-09-27 19:00:00
32781,Medidor Corrente,0.9,0.78,0.93,0.84,72.32,95.77,0.81,0.84,2020-09-27 20:00:00
32782,Scanner AOI,0.82,0.83,0.95,0.85,78.0,96.64,0.93,0.84,2020-09-27 21:00:00
32783,Equipamento Solda por Refusao,0.82,0.78,0.91,0.79,83.42,116.97,0.89,0.85,2020-09-27 22:00:00
32784,Inspetor Visual Otico,0.81,0.91,0.91,0.84,86.79,96.16,0.93,0.83,2020-09-27 23:00:00
32785,Equipamento Solda por Onda,0.84,0.9,0.97,0.84,71.65,117.74,0.82,0.72,2020-09-28 00:00:00
32786,Medidor Corrente,0.9,0.78,0.93,0.79,99.54,112.59,0.94,0.72,2020-09-28 01:00:00
32787,Testador Circuito SMT,0.91,0.88,0.94,0.84,70.97,106.24,0.88,0.8,2020-09-28 02:00:00
32788,Inspetor Visual Otico,0.85,0.82,0.92,0.89,72.14,91.08,0.81,0.73,2020-09-28 03:00:00
32789,Inspetor Visual Otico,0.86,0.75,0.95,0.79,86.47,101.2,0.83,0.83,2020-09-28 04:00:00
32790,Medidor Corrente,0.94,0.78,0.92,0.81,70.54,102.55,0.84,0.76,2020-09-28 05:00:00
32791,Equipamento Solda por Refusao,0.81,0.79,0.95,0.89,74.66,113.17,0.94,0.78,2020-09-28 06:00:00
32792,Scanner AOI,0.84,0.86,0.92,0.79,76.73,88.67,0.94,0.83,2020-09-28 07:00:00
32793,Testador Circuito SMT,0.81,0.83,0.93,0.79,71.59,84.28,0.83,0.82,2020-09-28 08:00:00
32794,Equipamento Solda por Refusao,0.81,0.8,0.99,0.79,80.55,87.59,0.83,0.85,2020-09-28 09:00:00
32795,Medidor Corrente,0.82,0.85,0.94,0.76,99.89,99.36,0.94,0.78,2020-09-28 10:00:00
32796,Testador Circuito SMT,0.87,0.81,0.97,0.86,88.0,118.74,0.82,0.82,2020-09-28 11:00:00
32797,Inspetor Visual Otico,0.88,0.76,0.99,0.76,90.79,105.3,0.94,0.85,2020-09-28 12:00:00
32798,Calibrador Robos,0.83,0.77,0.94,0.77,81.72,86.25,0.84,0.81,2020-09-28 13:00:00
32799,Testador Circuito SMT,0.81,0.86,0.94,0.76,93.27,94.02,0.87,0.84,2020-09-28 14:00:00
32800,Scanner AOI,0.95,0.83,0.97,0.81,70.52,100.35,0.87,0.72,2020-09-28 15:00:00
32801,Calibrador Robos,0.91,0.85,0.98,0.85,82.81,87.82,0.9,0.7,2020-09-28 16:00:00
32802,Equipamento Solda por Refusao,0.87,0.76,0.96,0.89,83.44,115.43,0.82,0.72,2020-09-28 17:00:00
32803,Testador Circuito SMT,0.87,0.86,0.95,0.77,73.87,112.67,0.81,0.87,2020-09-28 18:00:00
32804,Equipamento Solda por Refusao,0.91,0.9,0.93,0.87,93.01,84.85,0.8,0.73,2020-09-28 19:00:00
32805,Testador Circuito SMT,0.85,0.82,0.96,0.8,92.02,107.86,0.81,0.76,2020-09-28 20:00:00
32806,Testador Circuito SMT,0.93,0.84,0.93,0.77,79.92,94.16,0.82,0.8,2020-09-28 21:00:00
32807,Equipamento Solda por Refusao,0.9,0.89,0.91,0.89,79.25,113.39,0.8,0.73,2020-09-28 22:00:00
32808,Calibrador Robos,0.92,0.86,0.94,0.86,82.92,117.41,0.85,0.73,2020-09-28 23:00:00
32809,Equipamento Solda por Onda,0.89,0.89,0.91,0.87,72.35,96.2,0.83,0.75,2020-09-29 00:00:00
32810,Scanner AOI,0.94,0.76,0.99,0.81,82.14,100.43,0.88,0.89,2020-09-29 01:00:00
32811,Equipamento Solda por Onda,0.84,0.81,0.97,0.75,85.47,118.56,0.87,0.74,2020-09-29 02:00:00
32812,Medidor Corrente,0.89,0.9,0.94,0.77,94.84,118.38,0.86,0.87,2020-09-29 03:00:00
32813,Scanner AOI,0.9,0.87,0.97,0.75,79.98,97.6,0.9,0.83,2020-09-29 04:00:00
32814,Equipamento Solda por Refusao,0.93,0.86,0.91,0.75,72.51,107.85,0.94,0.71,2020-09-29 05:00:00
32815,Medidor Corrente,0.83,0.88,0.98,0.84,72.41,109.18,0.8,0.71,2020-09-29 06:00:00
32816,Scanner AOI,0.94,0.76,0.97,0.76,82.95,92.0,0.89,0.86,2020-09-29 07:00:00
32817,Testador Circuito SMT,0.85,0.88,0.99,0.8,99.89,81.77,0.9,0.81,2020-09-29 08:00:00
32818,Inspetor Visual Otico,0.83,0.77,0.92,0.88,77.69,80.66,0.81,0.73,2020-09-29 09:00:00
32819,Testador Circuito SMT,0.92,0.92,0.97,0.8,98.66,110.27,0.82,0.9,2020-09-29 10:00:00
32820,Inspetor Visual Otico,0.82,0.83,0.98,0.77,89.23,98.83,0.84,0.73,2020-09-29 11:00:00
32821,Testador Circuito SMT,0.93,0.85,0.92,0.85,98.67,115.86,0.81,0.79,2020-09-29 12:00:00
32822,Testador Circuito SMT,0.82,0.8,0.92,0.89,95.59,97.71,0.88,0.73,2020-09-29 13:00:00
32823,Equipamento Solda por Refusao,0.88,0.89,0.92,0.76,96.01,106.58,0.91,0.81,2020-09-29 14:00:00
32824,Testador Circuito SMT,0.95,0.92,0.92,0.81,77.55,106.2,0.8,0.84,2020-09-29 15:00:00
32825,Calibrador Robos,0.89,0.87,0.91,0.86,83.67,86.48,0.88,0.82,2020-09-29 16:00:00
32826,Calibrador Robos,0.87,0.89,0.91,0.86,85.18,117.99,0.89,0.81,2020-09-29 17:00:00
32827,Equipamento Solda por Onda,0.81,0.87,0.9,0.82,75.86,84.92,0.91,0.72,2020-09-29 18:00:00
32828,Equipamento Solda por Refusao,0.93,0.82,0.93,0.9,77.13,112.75,0.94,0.81,2020-09-29 19:00:00
32829,Equipamento Solda por Refusao,0.92,0.87,0.99,0.82,70.64,89.84,0.93,0.74,2020-09-29 20:00:00
32830,Scanner AOI,0.9,0.77,0.92,0.77,79.11,116.71,0.91,0.85,2020-09-29 21:00:00
32831,Medidor Corrente,0.94,0.8,0.97,0.78,85.48,118.37,0.9,0.77,2020-09-29 22:00:00
32832,Testador Circuito SMT,0.85,0.9,0.94,0.8,97.65,116.94,0.84,0.85,2020-09-29 23:00:00
32833,Equipamento Solda por Onda,0.87,0.86,0.92,0.84,83.76,98.22,0.84,0.83,2020-09-30 00:00:00
32834,Scanner AOI,0.84,0.91,0.91,0.77,91.07,104.35,0.89,0.84,2020-09-30 01:00:00
32835,Equipamento Solda por Refusao,0.92,0.81,0.97,0.76,77.8,94.93,0.82,0.78,2020-09-30 02:00:00
32836,Scanner AOI,0.87,0.92,0.97,0.8,87.59,92.17,0.8,0.87,2020-09-30 03:00:00
32837,Scanner AOI,0.82,0.8,0.98,0.81,91.21,90.28,0.88,0.82,2020-09-30 04:00:00
32838,Medidor Corrente,0.93,0.86,0.91,0.81,86.35,95.09,0.89,0.78,2020-09-30 05:00:00
32839,Scanner AOI,0.89,0.77,0.97,0.89,83.6,96.57,0.85,0.88,2020-09-30 06:00:00
32840,Testador Circuito SMT,0.81,0.88,0.92,0.77,85.3,98.02,0.83,0.81,2020-09-30 07:00:00
32841,Inspetor Visual Otico,0.9,0.83,0.98,0.79,96.29,116.54,0.91,0.82,2020-09-30 08:00:00
32842,Scanner AOI,0.91,0.9,0.95,0.82,88.69,89.58,0.91,0.72,2020-09-30 09:00:00
32843,Inspetor Visual Otico,0.88,0.76,0.96,0.86,98.55,84.16,0.91,0.86,2020-09-30 10:00:00
32844,Equipamento Solda por Refusao,0.91,0.9,0.98,0.76,99.52,95.0,0.83,0.89,2020-09-30 11:00:00
32845,Scanner AOI,0.93,0.79,0.99,0.8,75.17,103.61,0.86,0.9,2020-09-30 12:00:00
32846,Calibrador Robos,0.94,0.79,0.92,0.84,81.93,116.66,0.83,0.79,2020-09-30 13:00:00
32847,Scanner AOI,0.83,0.79,0.96,0.79,73.7,115.47,0.84,0.83,2020-09-30 14:00:00
32848,Scanner AOI,0.9,0.81,0.92,0.89,87.5,101.99,0.91,0.82,2020-09-30 15:00:00
32849,Calibrador Robos,0.95,0.88,0.91,0.81,80.29,82.01,0.8,0.75,2020-09-30 16:00:00
32850,Equipamento Solda por Refusao,0.85,0.88,0.98,0.79,85.73,110.57,0.92,0.83,2020-09-30 17:00:00
32851,Medidor Corrente,0.81,0.87,0.98,0.82,75.75,109.02,0.93,0.73,2020-09-30 18:00:00
32852,Equipamento Solda por Onda,0.94,0.76,0.95,0.86,92.74,104.79,0.82,0.83,2020-09-30 19:00:00
32853,Inspetor Visual Otico,0.94,0.79,0.98,0.83,94.76,110.87,0.83,0.72,2020-09-30 20:00:00
32854,Testador Circuito SMT,0.87,0.8,0.95,0.84,98.53,100.05,0.9,0.85,2020-09-30 21:00:00
32855,Testador Circuito SMT,0.82,0.77,0.92,0.83,91.51,101.05,0.89,0.82,2020-09-30 22:00:00
32856,Scanner AOI,0.83,0.83,0.96,0.84,90.41,98.44,0.88,0.82,2020-09-30 23:00:00
32857,Calibrador Robos,0.9,0.81,0.92,0.78,93.46,108.74,0.93,0.77,2020-10-01 00:00:00
32858,Inspetor Visual Otico,0.83,0.77,0.98,0.8,75.93,112.09,0.89,0.77,2020-10-01 01:00:00
32859,Equipamento Solda por Refusao,0.86,0.91,0.97,0.81,80.47,116.95,0.95,0.83,2020-10-01 02:00:00
32860,Testador Circuito SMT,0.93,0.83,0.93,0.82,94.23,117.07,0.9,0.84,2020-10-01 03:00:00
32861,Inspetor Visual Otico,0.94,0.76,0.95,0.84,90.35,98.54,0.86,0.89,2020-10-01 04:00:00
32862,Calibrador Robos,0.86,0.82,0.97,0.85,97.44,114.36,0.88,0.71,2020-10-01 05:00:00
32863,Medidor Corrente,0.87,0.75,0.93,0.81,95.1,82.14,0.87,0.73,2020-10-01 06:00:00
32864,Testador Circuito SMT,0.91,0.76,0.94,0.76,98.72,97.83,0.9,0.7,2020-10-01 07:00:00
32865,Testador Circuito SMT,0.9,0.89,0.98,0.77,90.07,82.36,0.84,0.76,2020-10-01 08:00:00
32866,Scanner AOI,0.85,0.8,0.97,0.9,72.92,99.43,0.91,0.75,2020-10-01 09:00:00
32867,Equipamento Solda por Onda,0.88,0.89,0.99,0.85,72.91,82.95,0.85,0.89,2020-10-01 10:00:00
32868,Scanner AOI,0.86,0.87,0.92,0.77,85.05,85.0,0.95,0.88,2020-10-01 11:00:00
32869,Medidor Corrente,0.93,0.89,0.95,0.85,88.82,106.97,0.83,0.81,2020-10-01 12:00:00
32870,Calibrador Robos,0.86,0.88,0.95,0.89,82.08,108.17,0.91,0.82,2020-10-01 13:00:00
32871,Testador Circuito SMT,0.85,0.87,0.91,0.81,83.17,97.66,0.8,0.77,2020-10-01 14:00:00
32872,Equipamento Solda por Onda,0.84,0.82,0.95,0.85,87.37,98.58,0.92,0.77,2020-10-01 15:00:00
32873,Testador Circuito SMT,0.92,0.87,0.96,0.8,79.51,95.02,0.81,0.84,2020-10-01 16:00:00
32874,Inspetor Visual Otico,0.82,0.83,0.94,0.82,84.29,98.37,0.86,0.75,2020-10-01 17:00:00
32875,Scanner AOI,0.94,0.76,0.98,0.75,88.16,98.76,0.86,0.8,2020-10-01 18:00:00
32876,Equipamento Solda por Refusao,0.94,0.8,0.97,0.84,85.27,92.46,0.85,0.77,2020-10-01 19:00:00
32877,Calibrador Robos,0.85,0.89,0.92,0.79,80.89,85.14,0.89,0.7,2020-10-01 20:00:00
32878,Testador Circuito SMT,0.94,0.85,0.95,0.85,88.14,101.45,0.85,0.72,2020-10-01 21:00:00
32879,Calibrador Robos,0.81,0.78,0.91,0.8,75.49,88.79,0.93,0.77,2020-10-01 22:00:00
32880,Equipamento Solda por Onda,0.94,0.89,0.97,0.86,80.7,114.44,0.8,0.79,2020-10-01 23:00:00
32881,Medidor Corrente,0.84,0.83,0.97,0.83,98.94,94.4,0.87,0.89,2020-10-02 00:00:00
32882,Medidor Corrente,0.85,0.76,0.95,0.87,85.47,111.86,0.87,0.87,2020-10-02 01:00:00
32883,Inspetor Visual Otico,0.82,0.89,0.92,0.81,70.48,90.08,0.88,0.78,2020-10-02 02:00:00
32884,Equipamento Solda por Refusao,0.9,0.89,0.91,0.87,93.08,85.65,0.82,0.82,2020-10-02 03:00:00
32885,Medidor Corrente,0.83,0.88,0.93,0.8,73.33,84.95,0.95,0.71,2020-10-02 04:00:00
32886,Equipamento Solda por Onda,0.89,0.76,0.99,0.83,74.22,80.49,0.82,0.77,2020-10-02 05:00:00
32887,Inspetor Visual Otico,0.86,0.78,0.91,0.85,80.79,82.86,0.83,0.76,2020-10-02 06:00:00
32888,Equipamento Solda por Onda,0.93,0.78,0.96,0.76,84.51,99.65,0.91,0.78,2020-10-02 07:00:00
32889,Scanner AOI,0.92,0.91,0.93,0.77,85.67,113.27,0.81,0.84,2020-10-02 08:00:00
32890,Scanner AOI,0.81,0.76,0.97,0.84,80.71,95.76,0.9,0.77,2020-10-02 09:00:00
32891,Scanner AOI,0.84,0.88,0.95,0.87,82.96,116.89,0.81,0.78,2020-10-02 10:00:00
32892,Equipamento Solda por Onda,0.86,0.91,0.98,0.87,87.08,96.35,0.8,0.84,2020-10-02 11:00:00
32893,Calibrador Robos,0.81,0.85,0.99,0.8,94.0,105.4,0.88,0.8,2020-10-02 12:00:00
32894,Equipamento Solda por Onda,0.92,0.88,0.97,0.77,71.57,103.72,0.89,0.78,2020-10-02 13:00:00
32895,Testador Circuito SMT,0.88,0.92,0.94,0.77,72.78,110.14,0.86,0.81,2020-10-02 14:00:00
32896,Calibrador Robos,0.81,0.75,0.92,0.75,96.93,109.3,0.87,0.87,2020-10-02 15:00:00
32897,Testador Circuito SMT,0.82,0.83,0.94,0.84,72.96,112.4,0.83,0.75,2020-10-02 16:00:00
32898,Calibrador Robos,0.9,0.77,0.94,0.8,82.25,110.36,0.8,0.8,2020-10-02 17:00:00
32899,Equipamento Solda por Onda,0.92,0.76,0.9,0.79,73.97,103.72,0.94,0.8,2020-10-02 18:00:00
32900,Inspetor Visual Otico,0.88,0.77,0.96,0.83,99.32,98.61,0.84,0.74,2020-10-02 19:00:00
32901,Medidor Corrente,0.91,0.85,0.97,0.78,80.36,86.37,0.92,0.71,2020-10-02 20:00:00
32902,Equipamento Solda por Refusao,0.86,0.79,0.98,0.85,91.7,87.07,0.85,0.8,2020-10-02 21:00:00
32903,Equipamento Solda por Onda,0.85,0.9,0.93,0.8,83.94,111.13,0.81,0.71,2020-10-02 22:00:00
32904,Scanner AOI,0.89,0.91,0.92,0.88,95.62,88.34,0.9,0.88,2020-10-02 23:00:00
32905,Equipamento Solda por Refusao,0.91,0.78,0.98,0.77,84.24,115.37,0.86,0.9,2020-10-03 00:00:00
32906,Equipamento Solda por Refusao,0.83,0.88,0.92,0.84,91.86,119.72,0.87,0.88,2020-10-03 01:00:00
32907,Inspetor Visual Otico,0.82,0.82,0.96,0.86,78.82,95.92,0.89,0.87,2020-10-03 02:00:00
32908,Equipamento Solda por Refusao,0.89,0.87,0.91,0.87,80.87,98.89,0.83,0.72,2020-10-03 03:00:00
32909,Testador Circuito SMT,0.83,0.78,0.93,0.87,75.68,112.47,0.94,0.87,2020-10-03 04:00:00
32910,Inspetor Visual Otico,0.8,0.76,0.98,0.77,82.86,110.69,0.83,0.8,2020-10-03 05:00:00
32911,Medidor Corrente,0.83,0.82,0.92,0.83,80.3,83.6,0.85,0.82,2020-10-03 06:00:00
32912,Equipamento Solda por Refusao,0.84,0.84,0.96,0.86,91.95,97.87,0.87,0.81,2020-10-03 07:00:00
32913,Equipamento Solda por Refusao,0.82,0.75,0.96,0.82,71.66,89.11,0.91,0.8,2020-10-03 08:00:00
32914,Equipamento Solda por Onda,0.82,0.78,0.94,0.81,87.43,107.27,0.88,0.86,2020-10-03 09:00:00
32915,Testador Circuito SMT,0.84,0.83,0.91,0.8,82.3,114.21,0.86,0.72,2020-10-03 10:00:00
32916,Calibrador Robos,0.83,0.8,0.91,0.8,79.02,81.44,0.9,0.79,2020-10-03 11:00:00
32917,Inspetor Visual Otico,0.93,0.86,0.93,0.76,84.68,107.89,0.83,0.79,2020-10-03 12:00:00
32918,Inspetor Visual Otico,0.92,0.88,0.96,0.77,71.06,87.32,0.81,0.79,2020-10-03 13:00:00
32919,Testador Circuito SMT,0.93,0.85,0.91,0.86,87.87,118.95,0.84,0.75,2020-10-03 14:00:00
32920,Testador Circuito SMT,0.94,0.84,0.98,0.78,82.06,85.91,0.95,0.72,2020-10-03 15:00:00
32921,Equipamento Solda por Onda,0.85,0.8,0.98,0.87,92.85,118.52,0.86,0.74,2020-10-03 16:00:00
32922,Medidor Corrente,0.85,0.81,0.9,0.8,87.89,112.67,0.91,0.7,2020-10-03 17:00:00
32923,Scanner AOI,0.95,0.81,0.95,0.85,88.3,101.54,0.93,0.74,2020-10-03 18:00:00
32924,Equipamento Solda por Onda,0.92,0.76,0.94,0.79,82.57,84.46,0.89,0.86,2020-10-03 19:00:00
32925,Calibrador Robos,0.82,0.79,0.91,0.8,92.91,89.74,0.93,0.88,2020-10-03 20:00:00
32926,Equipamento Solda por Refusao,0.91,0.8,0.94,0.76,89.95,114.61,0.89,0.79,2020-10-03 21:00:00
