id,nome,disponibilidade,performance,qualidade,oee,taxa_producao,capacidade_producao,eficiencia_linha,produtividade_mao_obra,data_registro
39452,Simulador Ambiente,0.96,0.92,0.99,0.92,119.56,120.27,0.99,0.9,2025-07-02 19:00:00
39453,Scanner AOI,0.92,0.96,0.99,0.91,112.22,134.08,0.96,0.91,2025-07-02 20:00:00
39454,Scanner AOI,0.97,0.93,0.98,0.92,127.48,140.22,0.99,0.93,2025-07-02 21:00:00
39455,Testador Circuito SMT,0.95,0.96,0.97,0.95,126.91,151.8,0.99,0.91,2025-07-02 22:00:00
39456,Scanner AOI,0.97,0.94,0.97,0.96,113.66,139.18,0.94,0.96,2025-07-02 23:00:00
39457,Calibrador Robos,0.95,0.99,0.97,0.93,113.67,157.47,0.94,0.94,2025-07-03 00:00:00
39458,Calibrador Robos,0.97,0.96,0.96,0.94,126.13,149.79,0.97,0.95,2025-07-03 01:00:00
39459,Testador ICT,0.97,0.98,0.97,0.89,111.64,125.72,0.96,0.9,2025-07-03 02:00:00
39460,Testador Circuito SMT,0.92,0.91,1.0,0.88,125.64,142.5,0.97,0.91,2025-07-03 03:00:00
39461,AOI Automatizado,0.97,0.94,0.95,0.97,125.44,145.06,0.98,0.94,2025-07-03 04:00:00
39462,Simulador Ambiente,0.94,0.92,0.99,0.94,102.71,139.93,0.93,0.96,2025-07-03 05:00:00
39463,Simulador Ambiente,0.92,0.97,0.96,0.88,114.08,157.6,0.94,0.9,2025-07-03 06:00:00
39464,Simulador Ambiente,0.93,0.94,0.99,0.89,126.1,148.09,0.97,0.9,2025-07-03 07:00:00
39465,Equipamento Solda por Onda,0.92,0.96,0.99,0.91,118.86,137.84,0.98,0.97,2025-07-03 08:00:00
39466,Testador Circuito SMT,0.91,0.96,0.96,0.92,100.68,155.45,0.96,0.93,2025-07-03 09:00:00
39467,Equipamento Solda por Refusao,0.91,0.99,0.98,0.89,100.13,156.69,0.96,0.94,2025-07-03 10:00:00
39468,Testador Circuito SMT,0.91,0.96,0.96,0.96,126.09,149.42,0.94,0.91,2025-07-03 11:00:00
39469,Inspetor Visual Otico,0.97,0.95,0.95,0.88,108.31,125.41,0.98,0.95,2025-07-03 12:00:00
39470,Medidor Corrente,0.97,0.91,0.97,0.93,107.44,130.11,0.95,0.91,2025-07-03 13:00:00
39471,Simulador Ambiente,0.93,0.97,0.97,0.97,107.89,123.9,0.99,0.95,2025-07-03 14:00:00
39472,Inspetor Visual Otico,0.9,0.93,0.96,0.9,113.24,141.07,0.95,0.95,2025-07-03 15:00:00
39473,AOI Automatizado,0.91,0.94,0.99,0.92,115.28,148.73,0.94,0.95,2025-07-03 16:00:00
39474,Scanner Linha Producao,0.98,0.97,0.97,0.91,103.22,145.78,0.94,0.94,2025-07-03 17:00:00
39475,AOI Automatizado,0.95,0.94,0.97,0.92,104.26,153.48,0.98,0.92,2025-07-03 18:00:00
39476,Testador ICT,0.9,0.96,0.96,0.95,126.19,155.35,0.98,0.95,2025-07-03 19:00:00
39477,Scanner Linha Producao,0.99,0.91,0.99,0.97,120.51,130.34,0.98,0.96,2025-07-03 20:00:00
39478,Simulador Ambiente,0.98,0.95,1.0,0.89,102.62,155.7,0.95,0.96,2025-07-03 21:00:00
39479,Medidor Corrente,0.97,0.97,0.98,0.92,118.89,159.44,0.96,0.91,2025-07-03 22:00:00
39480,Simulador Ambiente,0.94,0.93,0.98,0.95,104.5,146.05,0.95,0.92,2025-07-03 23:00:00
39481,Calibrador Robos,0.91,0.93,0.95,0.96,123.98,120.16,0.97,0.95,2025-07-04 00:00:00
39482,Medidor Corrente,0.95,0.96,0.99,0.88,119.29,135.59,0.96,0.95,2025-07-04 01:00:00
39483,Inspetor Visual Otico,0.93,0.98,0.96,0.94,103.27,137.65,0.95,0.95,2025-07-04 02:00:00
39484,Inspetor Visual Otico,0.93,0.98,1.0,0.89,125.05,133.49,0.96,0.94,2025-07-04 03:00:00
39485,Inspetor Visual Otico,0.95,0.92,0.99,0.91,104.09,127.72,0.95,0.92,2025-07-04 04:00:00
39486,Simulador Ambiente,0.94,0.92,0.99,0.93,102.96,121.32,0.93,0.91,2025-07-04 05:00:00
39487,Medidor Corrente,0.91,0.95,0.95,0.94,110.2,130.11,0.97,0.96,2025-07-04 06:00:00
39488,Simulador Ambiente,0.96,0.98,0.96,0.96,122.1,121.72,0.98,0.92,2025-07-04 07:00:00
39489,Scanner AOI,0.96,0.95,0.99,0.91,119.66,138.16,0.96,0.91,2025-07-04 08:00:00
39490,Inspetor Visual Otico,0.97,0.97,0.95,0.9,118.4,135.82,0.98,0.91,2025-07-04 09:00:00
39491,Calibrador Robos,0.94,0.96,1.0,0.89,114.19,158.76,0.96,0.93,2025-07-04 10:00:00
39492,Calibrador Robos,0.91,0.91,1.0,0.95,122.82,135.96,0.94,0.91,2025-07-04 11:00:00
39493,Medidor Corrente,0.98,0.96,0.95,0.89,103.93,149.22,0.96,0.94,2025-07-04 12:00:00
39494,Simulador Ambiente,0.94,0.97,0.98,0.95,125.21,149.46,0.98,0.91,2025-07-04 13:00:00
39495,Equipamento Solda por Onda,0.98,0.97,0.95,0.93,121.32,154.68,0.96,0.91,2025-07-04 14:00:00
39496,Calibrador Robos,0.9,0.96,0.98,0.91,114.55,150.32,0.95,0.92,2025-07-04 15:00:00
39497,Equipamento Solda por Onda,0.94,0.91,0.98,0.97,102.67,124.19,0.97,0.94,2025-07-04 16:00:00
39498,Scanner Linha Producao,0.97,0.93,0.97,0.95,105.77,134.16,0.96,0.91,2025-07-04 17:00:00
39499,Simulador Ambiente,0.92,0.96,0.96,0.96,111.17,156.82,0.98,0.94,2025-07-04 18:00:00
39500,AOI Automatizado,0.94,0.91,0.96,0.92,109.84,136.1,0.93,0.9,2025-07-04 19:00:00
39501,Inspetor Visual Otico,0.97,0.92,0.95,0.95,102.75,142.3,0.97,0.97,2025-07-04 20:00:00
39502,Simulador Ambiente,0.94,0.97,1.0,0.92,114.1,153.99,0.94,0.96,2025-07-04 21:00:00
39503,AOI Automatizado,0.95,0.92,0.97,0.92,114.25,141.07,0.95,0.91,2025-07-04 22:00:00
39504,Testador ICT,0.91,0.99,0.95,0.95,110.29,142.94,0.98,0.93,2025-07-04 23:00:00
39505,Calibrador Robos,0.9,0.98,0.96,0.88,103.46,133.3,0.96,0.96,2025-07-05 00:00:00
39506,Equipamento Solda por Onda,0.91,0.9,0.95,0.92,117.0,135.72,0.95,0.92,2025-07-05 01:00:00
39507,Simulador Ambiente,0.98,0.94,0.98,0.89,129.95,126.18,0.94,0.94,2025-07-05 02:00:00
39508,Testador ICT,0.94,0.93,0.99,0.9,117.21,122.28,0.97,0.9,2025-07-05 03:00:00
39509,Equipamento Solda por Onda,0.94,0.95,0.99,0.92,123.85,136.62,0.95,0.9,2025-07-05 04:00:00
39510,Testador ICT,0.94,0.97,0.98,0.94,108.7,127.01,0.97,0.95,2025-07-05 05:00:00
39511,Simulador Ambiente,0.94,0.93,0.98,0.92,128.58,151.69,0.96,0.96,2025-07-05 06:00:00
39512,Equipamento Solda por Refusao,0.95,0.97,0.98,0.97,126.8,128.14,0.98,0.96,2025-07-05 07:00:00
39513,Equipamento Solda por Onda,0.95,0.95,1.0,0.95,123.67,124.85,0.97,0.92,2025-07-05 08:00:00
39514,AOI Automatizado,0.97,0.99,0.97,0.89,127.29,150.96,0.96,0.91,2025-07-05 09:00:00
39515,Equipamento Solda por Onda,0.93,0.98,0.99,0.91,105.88,150.83,0.94,0.91,2025-07-05 10:00:00
39516,AOI Automatizado,0.96,0.94,0.96,0.88,104.81,126.41,0.98,0.94,2025-07-05 11:00:00
39517,Testador ICT,0.95,0.94,0.98,0.94,127.34,142.77,0.97,0.92,2025-07-05 12:00:00
39518,Simulador Ambiente,0.98,0.91,0.98,0.96,113.3,132.73,0.93,0.9,2025-07-05 13:00:00
39519,Scanner AOI,0.92,0.95,0.96,0.9,125.03,141.75,0.98,0.91,2025-07-05 14:00:00
39520,Calibrador Robos,0.98,0.94,0.96,0.94,122.3,147.74,0.96,0.96,2025-07-05 15:00:00
39521,Scanner Linha Producao,0.99,0.98,0.99,0.93,104.74,143.1,0.97,0.97,2025-07-05 16:00:00
39522,Medidor Corrente,0.93,0.99,0.98,0.9,103.02,144.19,0.93,0.9,2025-07-05 17:00:00
39523,Testador ICT,0.98,0.96,0.96,0.92,119.53,120.86,0.97,0.91,2025-07-05 18:00:00
39524,Testador Circuito SMT,0.95,0.92,0.99,0.88,101.18,159.3,0.94,0.92,2025-07-05 19:00:00
39525,Equipamento Solda por Onda,0.91,0.94,0.96,0.96,129.54,123.55,0.97,0.91,2025-07-05 20:00:00
39526,Equipamento Solda por Onda,0.97,0.93,1.0,0.9,123.85,153.73,0.97,0.95,2025-07-05 21:00:00
39527,Testador Circuito SMT,0.9,0.98,0.97,0.93,127.71,153.52,0.96,0.91,2025-07-05 22:00:00
39528,Inspetor Visual Otico,0.94,0.94,0.97,0.9,110.94,124.89,0.94,0.97,2025-07-05 23:00:00
39529,Scanner Linha Producao,0.9,0.93,0.99,0.9,106.75,155.22,0.97,0.93,2025-07-06 00:00:00
39530,Equipamento Solda por Onda,0.97,0.99,0.99,0.91,106.98,121.34,0.93,0.94,2025-07-06 01:00:00
39531,Inspetor Visual Otico,0.95,0.92,0.96,0.9,112.93,152.29,0.94,0.94,2025-07-06 02:00:00
39532,Medidor Corrente,0.99,0.95,0.97,0.95,114.71,125.78,0.95,0.94,2025-07-06 03:00:00
39533,Testador ICT,0.97,0.94,0.95,0.9,119.92,129.26,0.93,0.93,2025-07-06 04:00:00
39534,Testador ICT,0.92,0.97,0.97,0.91,119.14,139.54,0.97,0.92,2025-07-06 05:00:00
39535,Calibrador Robos,0.92,0.98,0.96,0.88,112.79,147.66,0.97,0.91,2025-07-06 06:00:00
39536,AOI Automatizado,0.93,0.97,0.96,0.91,105.18,153.48,0.94,0.96,2025-07-06 07:00:00
39537,Scanner Linha Producao,0.91,0.97,0.95,0.96,128.14,135.88,0.96,0.92,2025-07-06 08:00:00
39538,Calibrador Robos,0.98,0.94,0.98,0.96,123.05,146.0,0.98,0.92,2025-07-06 09:00:00
39539,Testador Circuito SMT,0.9,0.95,0.98,0.97,112.54,153.01,0.93,0.94,2025-07-06 10:00:00
39540,Equipamento Solda por Onda,0.92,0.98,0.97,0.9,124.32,128.0,0.94,0.97,2025-07-06 11:00:00
39541,Medidor Corrente,0.95,0.96,0.99,0.88,111.55,138.82,0.94,0.96,2025-07-06 12:00:00
39542,Medidor Corrente,0.93,0.97,0.96,0.97,110.12,152.74,0.95,0.94,2025-07-06 13:00:00
39543,Equipamento Solda por Refusao,0.93,0.97,1.0,0.89,111.42,154.49,0.97,0.92,2025-07-06 14:00:00
39544,Medidor Corrente,0.95,0.93,0.99,0.9,127.04,148.57,0.94,0.91,2025-07-06 15:00:00
39545,Equipamento Solda por Onda,0.98,0.97,0.96,0.95,110.49,143.89,0.98,0.94,2025-07-06 16:00:00
39546,Testador Circuito SMT,0.95,0.98,0.99,0.93,107.83,140.29,0.98,0.97,2025-07-06 17:00:00
39547,Testador Circuito SMT,0.97,0.95,0.99,0.94,130.0,142.45,0.95,0.95,2025-07-06 18:00:00
39548,Equipamento Solda por Refusao,0.92,0.96,0.95,0.93,124.34,121.53,0.98,0.96,2025-07-06 19:00:00
39549,Testador ICT,0.94,0.91,0.96,0.92,121.98,129.04,0.99,0.94,2025-07-06 20:00:00
39550,Equipamento Solda por Onda,0.91,0.96,0.98,0.92,128.51,126.95,0.99,0.95,2025-07-06 21:00:00
39551,Scanner Linha Producao,0.97,0.98,0.97,0.94,115.82,152.75,0.94,0.91,2025-07-06 22:00:00
39552,Medidor Corrente,0.95,0.95,0.97,0.92,115.6,150.22,0.97,0.9,2025-07-06 23:00:00
39553,Calibrador Robos,0.93,0.96,0.97,0.95,124.73,138.4,0.98,0.92,2025-07-07 00:00:00
39554,Equipamento Solda por Refusao,0.95,0.95,0.96,0.97,122.74,121.73,0.97,0.94,2025-07-07 01:00:00
39555,AOI Automatizado,0.97,0.99,0.98,0.93,124.02,130.14,0.94,0.94,2025-07-07 02:00:00
39556,Scanner AOI,0.96,0.91,0.97,0.88,109.9,139.93,0.95,0.96,2025-07-07 03:00:00
39557,Equipamento Solda por Onda,0.91,0.93,1.0,0.88,120.28,147.76,0.98,0.91,2025-07-07 04:00:00
39558,Medidor Corrente,0.98,0.9,0.96,0.94,116.68,150.62,0.95,0.95,2025-07-07 05:00:00
39559,Testador Circuito SMT,0.93,0.93,0.99,0.95,113.78,130.0,0.94,0.91,2025-07-07 06:00:00
39560,Testador ICT,0.9,0.98,1.0,0.96,102.88,129.36,0.96,0.93,2025-07-07 07:00:00
39561,Medidor Corrente,0.92,0.94,0.99,0.94,112.02,153.44,0.97,0.95,2025-07-07 08:00:00
39562,Inspetor Visual Otico,0.95,0.94,0.95,0.94,121.15,121.14,0.96,0.92,2025-07-07 09:00:00
39563,Inspetor Visual Otico,0.97,0.9,0.97,0.89,127.61,134.97,0.93,0.95,2025-07-07 10:00:00
39564,Scanner AOI,0.96,0.95,0.97,0.93,112.62,137.56,0.96,0.91,2025-07-07 11:00:00
39565,Medidor Corrente,0.9,0.99,0.95,0.96,118.37,127.91,0.94,0.95,2025-07-07 12:00:00
39566,Scanner Linha Producao,0.93,0.95,0.98,0.94,115.31,152.74,0.93,0.95,2025-07-07 13:00:00
39567,Medidor Corrente,0.95,0.94,1.0,0.88,121.34,154.55,0.95,0.94,2025-07-07 14:00:00
39568,Medidor Corrente,0.91,0.95,0.99,0.97,110.44,159.41,0.99,0.92,2025-07-07 15:00:00
39569,Equipamento Solda por Refusao,0.91,0.98,0.98,0.95,128.72,130.13,0.97,0.91,2025-07-07 16:00:00
39570,Simulador Ambiente,0.93,0.91,0.98,0.92,111.08,129.52,0.97,0.93,2025-07-07 17:00:00
39571,Equipamento Solda por Refusao,0.98,0.96,0.99,0.94,129.8,120.52,0.95,0.97,2025-07-07 18:00:00
39572,Testador ICT,0.91,0.95,0.97,0.97,105.33,159.22,0.97,0.93,2025-07-07 19:00:00
39573,AOI Automatizado,0.98,0.96,0.97,0.94,112.01,135.17,0.99,0.95,2025-07-07 20:00:00
39574,Testador Circuito SMT,0.97,0.97,0.98,0.96,122.0,154.31,0.95,0.94,2025-07-07 21:00:00
39575,Medidor Corrente,0.93,0.99,1.0,0.97,119.86,131.76,0.94,0.93,2025-07-07 22:00:00
39576,Testador ICT,0.97,0.92,0.99,0.88,104.66,144.49,0.96,0.93,2025-07-07 23:00:00
39577,AOI Automatizado,0.94,0.92,0.95,0.95,104.61,142.88,0.94,0.92,2025-07-08 00:00:00
39578,Simulador Ambiente,0.95,0.94,0.95,0.91,115.7,132.94,0.99,0.93,2025-07-08 01:00:00
39579,Scanner Linha Producao,0.94,0.97,0.99,0.95,107.52,136.51,0.97,0.95,2025-07-08 02:00:00
39580,Medidor Corrente,0.98,0.97,0.99,0.93,103.01,154.27,0.97,0.91,2025-07-08 03:00:00
39581,Calibrador Robos,0.95,0.99,0.99,0.91,111.77,123.1,0.94,0.95,2025-07-08 04:00:00
39582,Scanner Linha Producao,0.98,0.98,1.0,0.96,111.63,136.74,0.98,0.91,2025-07-08 05:00:00
39583,Inspetor Visual Otico,0.96,0.95,1.0,0.93,100.68,135.97,0.98,0.92,2025-07-08 06:00:00
39584,Medidor Corrente,0.9,0.92,1.0,0.91,115.87,137.84,0.94,0.94,2025-07-08 07:00:00
39585,AOI Automatizado,0.91,0.9,0.96,0.88,127.9,144.86,0.94,0.96,2025-07-08 08:00:00
39586,Equipamento Solda por Refusao,0.95,0.95,0.98,0.94,113.86,157.63,0.93,0.9,2025-07-08 09:00:00
39587,Scanner Linha Producao,0.92,0.96,0.96,0.94,124.11,141.39,0.99,0.97,2025-07-08 10:00:00
39588,Medidor Corrente,0.96,0.97,0.99,0.92,109.51,158.83,0.94,0.92,2025-07-08 11:00:00
39589,AOI Automatizado,0.95,0.95,0.96,0.91,123.94,147.42,0.94,0.93,2025-07-08 12:00:00
39590,Equipamento Solda por Refusao,0.91,0.96,0.96,0.95,120.88,158.72,0.96,0.96,2025-07-08 13:00:00
39591,Medidor Corrente,0.98,0.97,0.96,0.94,129.82,146.69,0.95,0.92,2025-07-08 14:00:00
39592,Inspetor Visual Otico,0.91,0.92,0.97,0.94,104.69,159.19,0.98,0.93,2025-07-08 15:00:00
39593,Calibrador Robos,0.94,0.95,0.98,0.96,117.2,146.62,0.94,0.95,2025-07-08 16:00:00
39594,Medidor Corrente,0.97,0.99,0.97,0.93,123.63,123.19,0.97,0.93,2025-07-08 17:00:00
39595,Testador Circuito SMT,0.93,0.91,0.97,0.93,116.62,151.98,0.94,0.93,2025-07-08 18:00:00
39596,Calibrador Robos,0.99,0.93,0.97,0.91,113.17,131.33,0.94,0.95,2025-07-08 19:00:00
39597,AOI Automatizado,0.98,0.94,0.98,0.96,110.92,127.93,0.93,0.9,2025-07-08 20:00:00
39598,Equipamento Solda por Onda,0.97,0.93,0.98,0.95,128.59,147.68,0.94,0.94,2025-07-08 21:00:00
39599,Equipamento Solda por Onda,0.9,0.98,0.98,0.91,101.48,121.81,0.93,0.9,2025-07-08 22:00:00
39600,Testador ICT,0.95,0.94,0.96,0.93,112.23,146.58,0.97,0.95,2025-07-08 23:00:00
39601,Calibrador Robos,0.96,0.97,0.98,0.94,121.67,130.43,0.93,0.92,2025-07-09 00:00:00
39602,AOI Automatizado,0.95,0.98,1.0,0.93,101.92,133.75,0.94,0.96,2025-07-09 01:00:00
39603,Testador ICT,0.91,0.92,0.96,0.93,120.7,141.37,0.97,0.96,2025-07-09 02:00:00
39604,Medidor Corrente,0.94,0.96,1.0,0.95,112.66,136.7,0.98,0.95,2025-07-09 03:00:00
39605,Calibrador Robos,0.99,0.94,0.96,0.88,107.96,156.25,0.94,0.96,2025-07-09 04:00:00
39606,Inspetor Visual Otico,0.95,0.95,0.96,0.92,122.47,120.43,0.98,0.95,2025-07-09 05:00:00
39607,Testador ICT,0.91,0.94,0.96,0.91,104.96,134.48,0.95,0.96,2025-07-09 06:00:00
39608,Scanner Linha Producao,0.96,0.99,0.97,0.89,128.75,130.15,0.94,0.94,2025-07-09 07:00:00
39609,Medidor Corrente,0.93,0.98,0.98,0.93,107.5,159.98,0.98,0.93,2025-07-09 08:00:00
39610,Simulador Ambiente,0.92,0.92,0.99,0.89,115.34,154.95,0.99,0.94,2025-07-09 09:00:00
39611,Simulador Ambiente,0.97,0.96,0.97,0.93,115.66,122.1,0.94,0.91,2025-07-09 10:00:00
39612,Medidor Corrente,0.95,0.95,0.99,0.92,119.06,131.09,0.97,0.92,2025-07-09 11:00:00
39613,Equipamento Solda por Refusao,0.97,0.9,0.97,0.9,122.64,122.8,0.99,0.92,2025-07-09 12:00:00
39614,Medidor Corrente,0.97,0.94,0.98,0.91,114.71,133.83,0.97,0.9,2025-07-09 13:00:00
39615,Inspetor Visual Otico,0.96,0.98,1.0,0.9,101.55,122.76,0.99,0.94,2025-07-09 14:00:00
39616,Equipamento Solda por Onda,0.93,0.91,0.98,0.9,121.25,154.83,0.96,0.91,2025-07-09 15:00:00
39617,Simulador Ambiente,0.91,0.94,1.0,0.96,108.3,131.14,0.95,0.93,2025-07-09 16:00:00
39618,AOI Automatizado,0.9,0.91,0.96,0.88,100.48,138.52,0.99,0.94,2025-07-09 17:00:00
39619,Calibrador Robos,0.97,0.92,0.95,0.93,125.14,138.73,0.95,0.95,2025-07-09 18:00:00
39620,Medidor Corrente,0.95,0.92,0.96,0.92,129.71,124.22,0.98,0.96,2025-07-09 19:00:00
39621,Scanner AOI,0.96,0.96,0.96,0.95,102.19,152.13,0.98,0.96,2025-07-09 20:00:00
39622,Testador ICT,0.94,0.98,0.97,0.97,106.16,156.48,0.93,0.97,2025-07-09 21:00:00
39623,Testador Circuito SMT,0.92,0.96,0.96,0.88,108.99,139.84,0.97,0.9,2025-07-09 22:00:00
39624,Scanner AOI,0.98,0.94,0.99,0.9,113.22,121.01,0.99,0.91,2025-07-09 23:00:00
39625,Inspetor Visual Otico,0.9,0.96,0.95,0.89,101.56,122.86,0.99,0.93,2025-07-10 00:00:00
39626,Medidor Corrente,0.97,0.92,0.96,0.9,101.0,150.38,0.95,0.95,2025-07-10 01:00:00
39627,Scanner AOI,0.96,0.93,0.98,0.93,124.21,131.34,0.97,0.96,2025-07-10 02:00:00
39628,Calibrador Robos,0.93,0.96,0.98,0.9,119.17,143.01,0.96,0.96,2025-07-10 03:00:00
39629,Scanner Linha Producao,0.95,0.91,0.98,0.94,111.54,137.94,0.96,0.91,2025-07-10 04:00:00
39630,Medidor Corrente,0.93,0.96,1.0,0.96,117.78,126.92,0.96,0.91,2025-07-10 05:00:00
39631,Equipamento Solda por Onda,0.97,0.94,0.96,0.91,112.18,150.1,0.98,0.95,2025-07-10 06:00:00
39632,Inspetor Visual Otico,0.94,0.94,0.97,0.88,110.12,138.22,0.99,0.95,2025-07-10 07:00:00
39633,Simulador Ambiente,0.96,0.96,0.95,0.9,128.01,139.75,0.98,0.96,2025-07-10 08:00:00
39634,Scanner AOI,0.96,0.98,0.98,0.96,110.07,127.06,0.98,0.91,2025-07-10 09:00:00
39635,Simulador Ambiente,0.96,0.9,0.98,0.91,107.4,140.24,0.98,0.94,2025-07-10 10:00:00
39636,Scanner Linha Producao,0.9,0.98,0.95,0.94,101.67,129.55,0.97,0.95,2025-07-10 11:00:00
39637,Equipamento Solda por Refusao,0.93,0.94,1.0,0.96,120.34,155.01,0.94,0.95,2025-07-10 12:00:00
39638,Equipamento Solda por Refusao,0.92,0.91,0.96,0.93,105.39,123.41,0.98,0.93,2025-07-10 13:00:00
39639,Testador ICT,0.98,0.95,0.97,0.93,122.64,155.1,0.94,0.92,2025-07-10 14:00:00
39640,Scanner Linha Producao,0.97,0.91,1.0,0.9,115.66,138.79,0.94,0.92,2025-07-10 15:00:00
39641,AOI Automatizado,0.98,0.92,1.0,0.91,126.63,138.06,0.96,0.92,2025-07-10 16:00:00
39642,Scanner Linha Producao,0.96,0.9,0.97,0.96,100.15,154.25,0.94,0.91,2025-07-10 17:00:00
39643,Inspetor Visual Otico,0.9,0.99,0.97,0.96,129.93,148.6,0.94,0.92,2025-07-10 18:00:00
39644,Calibrador Robos,0.98,0.99,0.99,0.89,101.49,139.07,0.98,0.95,2025-07-10 19:00:00
39645,Scanner AOI,0.91,0.97,0.97,0.96,117.68,132.38,0.96,0.92,2025-07-10 20:00:00
39646,AOI Automatizado,0.91,0.98,0.97,0.96,108.84,131.13,0.96,0.94,2025-07-10 21:00:00
39647,Calibrador Robos,0.95,0.93,0.96,0.94,107.22,122.66,0.96,0.93,2025-07-10 22:00:00
39648,Testador ICT,0.94,0.9,0.99,0.89,111.08,121.94,0.94,0.95,2025-07-10 23:00:00
39649,Medidor Corrente,0.99,0.9,0.99,0.93,114.0,148.92,0.98,0.96,2025-07-11 00:00:00
39650,Simulador Ambiente,0.97,0.92,0.96,0.97,103.87,155.55,0.94,0.94,2025-07-11 01:00:00
39651,Scanner Linha Producao,0.97,0.93,0.98,0.96,121.86,154.53,0.99,0.9,2025-07-11 02:00:00
39652,Scanner Linha Producao,0.94,0.93,0.95,0.92,105.55,147.86,0.93,0.94,2025-07-11 03:00:00
39653,Scanner AOI,0.95,0.92,1.0,0.91,117.0,136.42,0.94,0.97,2025-07-11 04:00:00
39654,Medidor Corrente,0.92,0.99,0.96,0.9,106.21,150.7,0.99,0.96,2025-07-11 05:00:00
39655,Testador ICT,0.95,0.92,0.99,0.96,111.26,150.83,0.94,0.94,2025-07-11 06:00:00
39656,Inspetor Visual Otico,0.91,0.95,0.99,0.89,116.38,155.96,0.97,0.92,2025-07-11 07:00:00
39657,Testador ICT,0.91,0.91,0.96,0.95,104.73,126.34,0.95,0.94,2025-07-11 08:00:00
39658,Equipamento Solda por Onda,0.93,0.98,0.98,0.94,128.09,130.95,0.94,0.94,2025-07-11 09:00:00
39659,Calibrador Robos,0.91,0.97,0.99,0.91,111.46,137.43,0.96,0.94,2025-07-11 10:00:00
39660,AOI Automatizado,0.99,0.98,0.99,0.96,126.97,145.89,0.94,0.96,2025-07-11 11:00:00
39661,Scanner Linha Producao,0.92,0.97,0.97,0.94,112.0,158.0,0.98,0.96,2025-07-11 12:00:00
39662,Testador ICT,0.96,0.91,0.96,0.89,101.01,152.1,0.95,0.94,2025-07-11 13:00:00
39663,Testador Circuito SMT,0.95,0.91,0.98,0.91,123.32,124.8,0.98,0.91,2025-07-11 14:00:00
39664,Medidor Corrente,0.97,0.91,0.96,0.91,124.49,142.39,0.96,0.97,2025-07-11 15:00:00
39665,Testador Circuito SMT,0.92,0.97,0.97,0.96,101.2,151.06,0.93,0.93,2025-07-11 16:00:00
39666,Scanner AOI,0.96,0.98,0.96,0.9,129.14,147.07,0.97,0.93,2025-07-11 17:00:00
39667,Calibrador Robos,0.91,0.94,0.98,0.97,109.91,141.53,0.99,0.95,2025-07-11 18:00:00
39668,Equipamento Solda por Onda,0.95,0.95,0.99,0.93,113.13,122.39,0.95,0.95,2025-07-11 19:00:00
39669,Scanner Linha Producao,0.91,0.94,0.98,0.93,126.43,124.99,0.96,0.92,2025-07-11 20:00:00
39670,Scanner Linha Producao,0.93,0.92,0.98,0.96,126.5,131.6,0.93,0.91,2025-07-11 21:00:00
39671,Scanner Linha Producao,0.93,0.93,1.0,0.9,113.98,120.51,0.97,0.96,2025-07-11 22:00:00
39672,Inspetor Visual Otico,0.99,0.94,0.98,0.96,115.49,151.97,0.94,0.94,2025-07-11 23:00:00
39673,Calibrador Robos,0.92,0.97,1.0,0.96,101.07,158.5,0.99,0.95,2025-07-12 00:00:00
39674,Calibrador Robos,0.91,0.95,0.98,0.92,112.41,132.03,0.96,0.92,2025-07-12 01:00:00
39675,Simulador Ambiente,0.98,0.95,0.98,0.91,111.67,134.64,0.95,0.93,2025-07-12 02:00:00
39676,Inspetor Visual Otico,0.93,0.98,1.0,0.96,102.6,123.92,0.97,0.93,2025-07-12 03:00:00
39677,Testador ICT,0.94,0.94,0.98,0.89,122.6,127.72,0.94,0.95,2025-07-12 04:00:00
39678,Testador ICT,0.96,0.91,0.98,0.89,100.26,148.32,0.96,0.93,2025-07-12 05:00:00
39679,Inspetor Visual Otico,0.97,0.98,0.98,0.92,108.7,124.81,0.96,0.95,2025-07-12 06:00:00
39680,Testador Circuito SMT,0.98,0.95,0.95,0.96,105.3,127.02,0.95,0.95,2025-07-12 07:00:00
39681,Testador ICT,0.99,0.96,0.96,0.93,118.08,156.93,0.98,0.95,2025-07-12 08:00:00
39682,Equipamento Solda por Refusao,0.95,0.95,0.95,0.96,120.96,127.31,0.93,0.92,2025-07-12 09:00:00
39683,Testador ICT,0.91,0.92,0.97,0.96,113.64,151.92,0.94,0.95,2025-07-12 10:00:00
39684,Scanner Linha Producao,0.94,0.94,0.97,0.91,125.59,132.96,0.93,0.92,2025-07-12 11:00:00
39685,Testador Circuito SMT,0.96,0.98,0.99,0.97,122.68,152.48,0.96,0.94,2025-07-12 12:00:00
39686,Inspetor Visual Otico,0.96,0.94,0.98,0.96,120.35,152.19,0.98,0.92,2025-07-12 13:00:00
39687,Calibrador Robos,0.98,0.95,0.95,0.93,100.68,123.12,0.95,0.97,2025-07-12 14:00:00
39688,Equipamento Solda por Onda,0.98,0.94,0.96,0.89,124.41,156.17,0.97,0.97,2025-07-12 15:00:00
39689,Testador ICT,0.99,0.98,0.99,0.89,109.61,156.27,0.97,0.94,2025-07-12 16:00:00
39690,Equipamento Solda por Onda,0.91,0.92,0.96,0.9,129.11,135.81,0.97,0.93,2025-07-12 17:00:00
